Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Borneo FC - Arema 1:1 (P),Indonesia. Piala Presiden,2024-08-04,GK,108,1,0.68,1,0,0,0,8,7,3,3,7,2,5
Persis Solo - Arema 0:2,Indonesia. Piala Presiden,2024-07-31,GK,107,0,0.0,0,0,0,2,5,4,9,9,14,4,10
Madura United - Arema 0:5,Indonesia. Piala Presiden,2024-07-26,GK,103,0,0.0,0,0,0,4,9,6,9,9,11,0,11
Persija - Arema 2:2,Indonesia. Piala Presiden,2024-07-24,GK,103,2,1.59,5,3,2,0,4,2,6,6,4,3,1
Bali United - Arema 0:1,Indonesia. Piala Presiden,2024-07-21,GK,104,0,2.19,4,4,2,2,6,3,2,1,14,0,14
Madura United - Persib 1:3,Indonesia. Liga 1,2024-05-31,GK,100,3,2.73,7,4,3,1,4,2,13,13,2,2,0
Persib - Madura United 3:0,Indonesia. Liga 1,2024-05-26,GK,109,3,3.45,7,4,3,3,5,2,16,15,9,8,1
Borneo FC - Madura United 2:3,Indonesia. Liga 1,2024-05-19,GK,108,2,3.04,8,6,4,3,14,6,10,10,8,2,6
Madura United - Borneo FC 1:0,Indonesia. Liga 1,2024-05-15,GK,102,0,0.02,1,1,0,2,6,6,18,18,14,11,3
Madura United - Arema 0:0,Indonesia. Liga 1,2024-04-30,GK,96,0,0.32,2,2,2,0,5,5,5,4,5,5,0
Madura United - PSM 2:0,Indonesia. Liga 1,2024-04-21,GK,97,0,0.72,5,5,3,2,6,3,8,8,6,4,2
Borneo FC - Madura United 0:4,Indonesia. Liga 1,2024-04-17,GK,97,0,0.01,1,1,1,4,7,6,8,8,8,6,2
Madura United - PSS Sleman 0:0,Indonesia. Liga 1,2024-03-29,GK,101,0,0.92,3,3,2,1,3,2,7,7,4,4,0
Persebaya Surabaya - Madura United 0:0,Indonesia. Liga 1,2024-03-13,GK,96,0,0.13,3,3,2,2,6,4,6,4,8,3,5
Madura United - Persita 3:2,Indonesia. Liga 1,2024-03-06,GK,105,2,3.06,9,7,4,2,2,1,15,14,4,4,0
Bhayangkara F.C. - Madura United 3:2,Indonesia. Liga 1,2024-03-01,GK,47,2,0.7,5,3,0,2,3,1,2,2,3,1,2
Madura United - Persikabo 1973 3:2,Indonesia. Liga 1,2024-02-26,GK,103,2,1.4,7,5,1,3,4,2,12,12,5,4,1
Persija - Madura United 0:1,Indonesia. Liga 1,2024-02-22,GK,98,0,0.11,3,3,2,0,3,3,8,8,10,5,5
Madura United - Rans Nusantara 2:2,Indonesia. Liga 1,2024-02-06,GK,99,2,0.77,2,0,0,1,1,1,19,19,6,5,1
Persis Solo - Madura United 3:2,Indonesia. Liga 1,2024-01-30,GK,100,3,2.71,7,4,1,1,1,0,8,8,5,4,1
