Match,Competition,Date,Position,Minutes played,Total actions,Total actions successful,Goals,Assists,Shots,Shots On Target,xG,Passes,Passes accurate,Long passes,Long passes accurate,Crosses,Crosses accurate,Dribbles,Dribbles successful,Duels,Duels won,Aerial duels,Aerial duels won,Interceptions,Losses,Losses own half,Recoveries,Recoveries opp. half,Yellow card,Red card
Nacional - Leixões 2:1,Portugal. Segunda Liga,2018-04-28,RCB,100,45,28,0,0,0,0,0.0,17,15,4,3,0,0,0,0,19,9,12,4,6,7,3,14,1,0,0
Gil Vicente - Nacional 0:0,Portugal. Segunda Liga,2018-04-22,RCB,98,66,48,0,0,2,1,0.37,32,28,5,2,0,0,1,0,23,15,9,6,4,9,5,13,0,0,0
União Madeira - Nacional 1:3,Portugal. Segunda Liga,2018-04-11,RCB,26,10,6,0,0,0,0,0.0,3,1,0,0,0,0,0,0,5,4,4,3,0,2,2,2,0,0,0
Nacional - Académica 1:0,Portugal. Segunda Liga,2018-04-07,RCB,96,67,48,0,0,0,0,0.0,35,28,4,1,0,0,0,0,21,18,7,6,7,11,9,13,1,0,0
Sporting CP II - Nacional 2:3,Portugal. Segunda Liga,2018-03-31,"LCB, LCB3",77,65,53,0,0,0,0,0.0,42,39,4,2,0,0,1,1,13,9,2,2,6,2,1,6,0,0,0
Famalicão - Nacional 3:2,Portugal. Segunda Liga,2018-02-04,RCB,95,82,60,0,0,1,0,0.11,53,48,5,3,0,0,0,0,14,6,6,3,5,7,1,11,2,0,0
Nacional - Benfica II 2:0,Portugal. Segunda Liga,2018-01-20,RCB,77,47,31,0,0,0,0,0.0,27,21,5,0,0,0,1,0,16,9,1,0,1,3,0,2,0,0,0
Penafiel - Nacional 0:3,Portugal. Segunda Liga,2018-01-14,RCB,94,49,40,0,0,0,0,0.0,39,33,7,4,0,0,0,0,7,5,4,2,3,7,4,4,0,0,0
Nacional - Cova Piedade 2:1,Portugal. Segunda Liga,2017-10-21,RCB,74,93,67,0,0,0,0,0.0,67,53,9,4,0,0,2,2,15,10,2,2,8,11,6,14,4,0,0
Nacional - Real 0:4,Portugal. Segunda Liga,2017-10-07,RCB,96,73,51,0,0,0,0,0.0,50,41,9,5,0,0,0,0,10,5,3,2,5,14,7,14,2,0,0
Sporting Braga II - Nacional 5:4,Portugal. Segunda Liga,2017-10-01,RCB,95,77,58,0,0,1,0,0.13,48,43,7,4,0,0,0,0,17,12,7,6,11,8,6,19,2,0,0
Porto II - Nacional 2:1,Portugal. Segunda Liga,2017-09-16,RCB,97,68,40,0,0,1,0,0.12,30,24,6,3,0,0,0,0,25,15,8,4,6,19,10,14,1,0,0
Nacional - Academico Viseu 2:0,Portugal. Segunda Liga,2017-09-10,RCB,97,50,27,0,0,0,0,0.0,21,15,3,1,0,0,0,0,17,8,7,4,7,4,3,10,1,69,0
Sporting Covilhã - Nacional 0:1,Portugal. Segunda Liga,2017-08-27,RCB,79,34,20,0,0,2,1,0.49,13,8,3,0,0,0,1,1,10,7,4,4,8,7,4,7,0,0,0
Nacional - Famalicão 3:0,Portugal. Segunda Liga,2017-08-23,RCB,97,62,44,1,0,2,1,0.3,33,31,3,2,0,0,0,0,15,8,7,4,7,4,0,9,2,28,0
UD Oliveirense - Nacional 0:2,Portugal. Segunda Liga,2017-08-19,RCB,96,76,54,1,0,1,1,0.08,47,36,4,1,0,0,0,0,19,12,9,6,5,11,4,17,1,51,0
Benfica II - Nacional 2:2,Portugal. Segunda Liga,2017-08-13,RCB,97,54,31,0,0,0,0,0.0,23,19,1,0,0,0,0,0,18,11,2,2,8,3,2,12,2,0,0
Anápolis - Atlético GO 1:1,Brazil. Goiano 1,2017-04-01,LCB,99,60,41,0,0,0,0,0.0,36,28,6,2,0,0,1,1,17,12,4,2,7,10,5,15,0,73,0
Operário MT - Avaí 1:0,Brazil. Copa do Brasil,2016-04-21,RCB,97,60,35,0,0,0,0,0.0,31,24,7,3,0,0,0,0,18,9,6,3,2,8,4,5,0,0,0
