Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Sporting Covilhã - Vitória Guimarães 0:1,Portugal. Taça de Portugal,2017-01-18,GK,97,1,0.84,4,3,1,3,9,6,3,3,11,1,10
Sporting Covilhã - Penafiel 2:3,Portugal. Segunda Liga,2017-01-14,GK,97,3,1.99,4,1,1,3,16,7,23,23,2,1,1
Sporting Covilhã - Freamunde 1:1,Portugal. Segunda Liga,2017-01-07,GK,89,1,0.04,2,1,0,2,10,6,10,9,14,3,11
Santa Clara - Sporting Covilhã 1:1,Portugal. Segunda Liga,2016-12-21,GK,98,1,0.77,2,1,0,2,6,4,9,9,7,3,4
Sporting Covilhã - Leixões 1:0,Portugal. Segunda Liga,2016-12-18,GK,85,0,0.07,1,1,0,3,10,5,20,19,5,4,1
Gil Vicente - Sporting Covilhã 0:0,Portugal. Segunda Liga,2016-12-10,GK,95,0,0.23,5,5,1,2,10,8,17,15,6,2,4
Sporting Covilhã - Varzim 2:0,Portugal. Segunda Liga,2016-12-04,GK,83,0,1.25,3,3,2,1,10,4,8,8,10,1,9
Sporting Covilhã - Desportivo Aves 0:2,Portugal. Segunda Liga,2016-11-23,GK,87,2,0.81,2,0,0,1,21,12,6,5,8,1,7
Fafe - Sporting Covilhã 1:1,Portugal. Segunda Liga,2016-10-23,GK,96,1,1.38,5,4,0,1,10,7,1,1,12,0,12
Sporting Covilhã - Vizela 1:1,Portugal. Segunda Liga,2016-10-19,GK,86,1,0.39,1,0,0,1,4,4,16,16,7,2,5
Sporting Covilhã - Académica 0:0,Portugal. Segunda Liga,2016-10-05,GK,99,0,0.02,1,1,0,3,6,3,14,13,8,3,5
