Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Perak - Kuala Lumpur City 0:4,Malaysia. Super League,2023-08-27,GK,97,0,0.04,1,1,0,3,12,9,8,8,9,1,8
Sabah - Kuala Lumpur City 3:2,Malaysia. Super League,2023-08-13,GK,96,3,1.97,7,4,4,1,4,3,8,7,5,4,1
Selangor - Kuala Lumpur City 2:0,Malaysia. Super League,2023-08-08,GK,94,2,1.76,6,4,2,3,9,8,20,20,8,5,3
Penang - Kuala Lumpur City 0:4,Malaysia. Malaysia Cup,2023-08-03,GK,95,0,0.58,5,5,2,1,9,7,25,24,12,3,9
Kuala Lumpur City - Kelantan 5:1,Malaysia. Super League,2023-07-29,GK,96,1,0.86,2,1,0,3,4,3,25,25,3,2,1
Johor Darul Ta'zim - Kuala Lumpur City 2:0,Malaysia. FA Cup,2023-07-22,GK,98,2,2.1,8,6,1,1,7,5,4,3,11,0,11
Kuala Lumpur City - Negeri Sembilan 1:1,Malaysia. Super League,2023-07-15,GK,97,1,0.94,2,1,0,2,7,5,15,14,13,4,9
Kuala Lumpur City - Terengganu 3:3,Malaysia. Super League,2023-07-07,GK,96,3,3.44,9,6,4,0,2,0,15,15,12,1,11
Negeri Sembilan - Kuala Lumpur City 2:1,Malaysia. Super League,2023-05-14,GK,109,2,1.25,6,4,1,3,5,3,9,9,6,1,5
Terengganu - Kuala Lumpur City 0:0,Malaysia. Super League,2023-03-05,GK,97,0,1.05,3,3,2,2,4,2,17,17,14,6,8
Kuala Lumpur City - Johor Darul Ta'zim 0:3,Malaysia. Super League,2023-03-01,GK,97,3,1.21,11,8,3,0,10,7,2,1,6,0,6
Kuala Lumpur City - Pulau Pinang 2:2,Malaysia. Super League,2023-02-25,GK,98,2,2.69,8,6,3,3,5,4,14,13,7,2,5
